企业整合、信息运用、组织建构、资源管理——四条“腿”迈向电子商务	4	中国计算机用户	2000	2000年Z1期	<正> 随着电子商务的普及,企业在获得全新的经营手段的同时,所面临的竞争也日益加剧。能否顺应市场发展的趋势,建立基于Web的核心业务体系,已经成为企业在瞬息万变的市场中决胜的关键。而企业在实施电子商务过程中,不可避免地要面对企业整合、信息运用、组织建构和资源管理等四大挑战。而在上述四个方面,软件技术正在扮演着越来越重要的角色,并已经成为整个电子商务的灵魂,这点在日前举行的“自然之力 电子商务之魂——IBM软件技术论坛”上体现尤为突出。 随着企业规模的不断扩大、竞争环境的不断变化,企业需要将来自方方面面的信息、多种多样的应用集成在一起,需要企业与企业之间、以及业务与业务之间的	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2000Z1023&dbname=CJFD9902
构筑.COM企业的三件利器	4	中国计算机用户	2000	2000年Z1期	<正> 电子商务为公司提供新的工作方式,并为采用新的发展方向提供了机遇。创新思维,即打破常规的超前思维方式,将使公司走上全新的成功之路。 Sun公司认为,企业应首先发展外部Web网站,以便为客户提供有关其产品和服务方面的信息。然后,应发展内部Web网站,其宗旨是向员工提供信息和教育。内部网站通常使用防火墙提供保护,防止未经授权用户访问。创建一系列内部网站之后,公司往往需要增加内部企业应用。下一步,将使用Web服务器作为传统系统的网关,提供通过Web对企业数据的访问。公司级内部网可以改进内部通信,并可以通过发展使之成为交易型内部网。它允许执行联机处理和全面成熟的电子商务,从	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2000Z1045&dbname=CJFD9902
i时代计算模式的转化——联想电子商务三层结构解决方案	4	中国计算机用户	2000	2000年Z1期	<正> 在电子商务时代,用户应用已经发生了根本性的转变,传统的Client/Server模式已经不能够适应传统企业、电信、ISP应用的要求,电子商务的顺利高效运行,需要在计算模式上进行重新划分。国产服务器的代表联想万全今年工作重点已经全面转向中国电子商务的建设,为电子商务构建从前端接入服务、中端应用服务和后端数据库支持服务提供全系列的产品和解决方案,为用户构建三层结构的电子商务。体统模式已经不能适应现代企业电子商务的需求 在电子商务时代,企业是如何生存的呢?根据权威的一些统计,如果	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2000Z1046&dbname=CJFD9902
成为.COM企业的战略思考	4	中国计算机用户	2000	2000年Z1期	<正> 最近,关于电子商务的大会一个接着一个,似乎大家真的怕象Oracle的广告所说的:要么电子商务,要么无商可务。举国上下意识到电子商务的重要性固然可喜,那么一个企业究竟需要具备什么样的基本条件才谈得上开展电子商务呢? 其实,追根溯源,电子商务不过是企业信息化建设的第四个阶段:第一个阶段是单机时代,企业用上电脑就算信息化了,在单台pc上进行文档处理、财务管理、人事管理等;第二个阶段是局域网时代,企业有多台pc,通过局域网采用客户机/服务器技术实现文件共享、打印机共享、网络化管理信息系统等;第三个阶段是企业内联网时代,这是把基于TCP/IP的互联网技术引入企业网,采用浏览器/服务器	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2000Z1047&dbname=CJFD9902
中国电子商务想要飞——中国消费类电子商务发展状况研究报告	4	中国计算机用户	2000	2000年Z1期	<正> 自1999年以来,随着互联网的迅速发展,消费类电子商务在中国呈现蓬勃发展的态势。为了全面把握中国消费类电子商务市场的发展现状,探讨这一市场存在的问题与机遇,由信息产业部信息化推进司主办,赛迪咨询网和中国计算机与微电子发展研究中心密切合作,于1月10日至3月24日间进行了中国消费类电子商务发展现状研究。 这是中国首次对消费类电子商务市场进行的全面研究,希望该研究成果对各经营网站的市场营销决策能起到重要的参考作用。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2000Z1048&dbname=CJFD9902
高档586微机的口令设置	5	计算机时代	2000	2000年02期	一次，一位朋友打电话于我，说为了限制家里小孩用电脑玩游戏，想给家里的５６８电脑设一口令，但按别人教的方法，把ＣＭＯＳ里的“ＳＵＰＥＲＶＩＳＯＲＰＡＳＳＷＯＲＤ（系统管理员口令设置）”及“ＵＳＥＲ　ＰＡＳＳＷＯＲＤ（普通用户口令设置）”都设置好了，保存...	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200002020&dbname=CJFD9902
如何实现上网加速	5	计算机时代	2000	2000年03期	０引言 经常上网的朋友形容ＷＷＷ为“Ｗｏｒｌｄ Ｗｉｄｅ Ｗａｉｔ”都是有切身体会的。如何能在互连网上纵横驰骋，不仅意味着您要有一定的经济后盾，而且更是对您的耐力、意志和智慧的考验。“道高一尺，魔高一丈”，我们必需从自身做起，练好内功，“软硬兼施”，才能真正实现“一个金斗十万八千里”。１硬件配置 常言道：“站得高才能望得远”，您的机器配置越高，上网就越流畅，其中ＣＰＵ主频、内存、ＭＯＤＥＭ的速率和硬盘的速度都是影响上网速度的主要原因，建议您尽可能地升级您的机器配置。上网的起码配置应为：Ｐ１６６ＣＰＵ、３２Ｍ内存。而理想的配置应为：ＰＩＩ３５０ＣＰＵ、６４Ｍ内存、５６Ｋ的ＭＯＤＥＭ和最新一代的硬	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200003012&dbname=CJFD9902
建立人机交互的Web主页	5	计算机时代	2000	2000年07期	随着计算机和互联网技术的发展，固定不变的网页已不能满足人们的需求，在这种情况下实现人机交互的动态网页就显得尤为迫切。但由于Web服务器不具有产生动态的HTML文件的能力，只好借助于外部应用程序的帮助，Web服务器与外部应用程序的接口被称为CGI（CommonGatewayInter－face）通用网关接口，而外部应用程序又称为CGI程序。这种人机交互的动态网页具有以下优点：（1）读者可与Web服务器进行交互；（2）可实现数据库的查询；（）可以与HTML以外的文件进行交互；（4）可缩短查询时间，提高测览效率。1生成动态网页的步骤CGI网关接口接口是HTML文件与Web服务器之间的接口程序，它的主	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200007000&dbname=CJFD9902
让邮箱助理成为你的好帮手	5	计算机时代	2000	2000年07期	网络的普及使Email的收发成网友每天必做的一件事情，当您满心欢喜地收下来许多信件，一打开却发现大部分是垃圾邮件，诸如产品广告、不切实际的中奖信息以及某些恶意信件等等，你肯定非常懊恼，为自己比这么多财力精力来对付它而感到不值。这时候你就需要邮箱助理来帮你的忙。作为用户自己，简单的设置就可以让我们减少这方面的烦恼。另外，它还可以帮我们做很多事情。这里简单介绍一下。nil。。k里收件箱助理的设置应用方法，其它的邮件工具如Eudora、foxmal都有类似的邮箱助理，设置方法大同小异，不赘述。打开olltl00k（以0［Jtl00k4．0为例），在“工具”菜单上，单半“收件箱即理”。再单击“添加”打	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200007002&dbname=CJFD9902
轻松点击,让家庭电脑远离色情网络	5	计算机时代	2000	2000年08期	随着网络的发展，家庭电脑上网已经变得极为普遍，信息的高度发达给我们带来了许多便利的同时，问题也随之而来；色情的泛滥让所有为人父母者头痛不已，他们无时无刻不在担心自己的孩子一上网就键入“ＳＥＸ”字眼。为防止这种情况发生，我们在教育孩子的同时，防患于未然是非常必要的。现在这一方面的工具比较多，但最方便的莫过于锁住浏览器，过滤掉那些残渣，下面就介绍一下浏览器中禁访问黄色网站的方法。 以ＩＥ４．０为例，第一步，打开ＩＥ，单击“查看”－”ｉｎｔｅｒｎｅｔ选项” 确定好密码后，原来灰色的“设置”按钮变成黑色，点入后进分级审查状态，在“分级”栏下，有“暴力”、“裸体”、“性”及“语言”四个类别，每个类别又分	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200008005&dbname=CJFD9902
免费电子邮件信箱值得吗?	5	计算机时代	2000	2000年11期	相信大多数人在听到“免费”两个字时，都会感到精神为之一振！免费电子邮件有两大特点，它最吸引人之处在于免费；其次，由于这种服务大多以Ｗｅｂ为基础，所以只要能够连上Ｉｎｔｅｒｎｅｔ并拥有浏览器，就能够随时随地收发电子邮件。对于免费的东西，实在不能有太多苛求。如果您对电子邮件没有特殊的要求，如寄信、回信、偶尔带一些附件，那么几乎所有免费邮件服务都能够满足您的需求。本文将介绍免费电子邮件的优缺点，还有如何找到适合自己的免费邮件服务。１免费的代价 所谓天下没有白吃的午餐，免费邮件当然也不例外。由于这种系统乃是由广告业主所赞助，所以在收发邮件时总会看到大量的广告信函，它不但在邮件的固定位置贴上广告条，而且	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200011001&dbname=CJFD9902
应用本地域名解析加速网络访问	5	计算机时代	2000	2000年11期	１域名解析简介 在Ｉｎｔｅｒｎｅｔ网络上，每一个节点都依靠唯一的ＩＰ地址互相区分和相互联系。ＩＰ地址是一个３２位二进制数的地址，由４个８位字段组成。在实际使用过程中，ＩＰ地址存在着难以理解、难以记忆的缺点，因此城名技术又被用于解决这个问题，对网上每一个节点，都赋予一个唯一的域名。域名为分段结构，可以由字母、数字、下划线组成，比如 ｗｗｗ． ｎｔ．ｊｓｉｎｆｏ．ｎｅｔ，这样用户便可以采用缩写词或有意义的名字来标识数字地址，从而克服了数字ＩＰ地址难记难用的缺点。 这样，在域名和ＩＰ地址之间就存在着──对应关系，当用户以域名形式提交请求时，必须转换成ＩＰ地址才能进行网络通信，这种转换称域名解析。２访	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200011002&dbname=CJFD9902
军事网站导游	5	计算机时代	2000	2000年11期	热爱军事，关心国防，对陆、海、空战的各种新兵器都很感兴趣的网迷们，如果你上网了，军事网站是一定要去的。建议你首先到《解放军报》的网页去看一看，这个网络版办得颇有特色、有权威性。比如，在这里你可以看到“阅兵专号”，了解中国世纪大阅兵的盛况；“特别报道”、“重要言论”、“重要新闻”等栏目的内容你也不可不看，从中可以了解不少军事新闻。如果你想查阅以前的报纸，还可以用“版面检索”来寻找以前的报纸内容。《解放军报》的网址是：ｗｗｗ．ｐｌａｄａｉｌｙ． ｃｏｍ．ｃｎ。 军事网上内容十分丰富。你要了解世界各国空军的情况，不妨到“华英”网站去“转一转”，这里专门设置了“世界空军”栏目，你可以在此很快连接到“美	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200011003&dbname=CJFD9902
